estagio,estado,coeficiente,intercept
13,272.776371974788,-20.825416666666666,171079.63471013465
13,254.67428107237822,-29.159583333333334,171549.5097056516
13,254.95745598968176,-29.159583333333337,171541.5204473045
13,259.9611308967926,-29.159583333333334,171398.0920402641
13,250.3500589809587,-30.548611111111114,171683.5976865582
13,249.30885749245073,-30.548611111111114,171717.0223069427
13,245.6431005372507,-30.548611111111114,171829.89682996392
13,247.43782903698545,-30.548611111111114,171776.42763670877
13,260.1888282043833,-29.159583333333334,171398.13682386506
13,258.0199904922586,-29.159583333333334,171463.2247541637
13,254.12111100037177,-29.159583333333334,171577.76460536954
13,278.8292412091949,-18.04736111111111,170981.72970660933
13,257.8147547163009,-29.159583333333334,171475.72024501607
13,247.911741817783,-30.548611111111114,171772.7401907453
13,263.07997681839237,-26.381527777777773,171326.73590553243
13,259.1132310782427,-29.159583333333334,171438.98522393085
13,249.04802183954516,-30.548611111111114,171739.25457298997
13,255.47923004850787,-29.159583333333334,171545.7120549234
13,253.89562162981173,-29.159583333333337,171591.9345456474
13,243.59829831832255,-30.548611111111114,171906.91074185548
13,259.41167753846986,-29.159583333333334,171432.96748690517
13,249.9817908579388,-30.548611111111114,171713.51501232313
13,252.9924540602403,-30.548611111111114,171621.6879027287
13,274.1524769352166,-19.43638888888889,171075.03738578124
13,241.8377813223897,-30.548611111111114,171962.89243111503
13,243.38271050576475,-30.548611111111114,171915.78482112402
13,248.70523327307484,-30.548611111111114,171753.3617994824
13,260.37626126614646,-29.159583333333334,171407.0491709187
13,244.92482556002483,-30.548611111111114,171869.86709849036
13,258.43919206268305,-29.159583333333334,171463.85485923704
13,235.71486437693014,-30.548611111111114,172152.46928104476
13,251.36132662796143,-30.548611111111114,171674.56753694324
13,250.84627709331647,-30.548611111111114,171690.5371576902
13,272.58499448553835,-20.825416666666666,171109.79395675863
13,252.02122091895396,-30.548611111111114,171655.5309436208
13,246.5201395538366,-30.548611111111114,171823.88227992176
13,248.65262581666775,-30.548611111111114,171758.79637341385
13,257.746706085322,-29.159583333333334,171486.89229135436
13,240.6237086282163,-30.548611111111114,172004.3034165385
13,244.35077098800366,-30.548611111111114,171890.5026417253
13,244.90471081018796,-30.548611111111114,171873.92782842336
13,241.11111378953376,-30.548611111111114,171989.97271795498
13,242.35208511296707,-30.548611111111114,171953.51048061365
13,242.47657282227118,-30.548611111111114,171949.79091902438
13,250.03103801075895,-30.548611111111114,171719.3817126191
13,253.18771634497523,-30.548611111111114,171623.25277559133
13,245.8296418290731,-30.548611111111114,171848.59911985617
13,257.50808666059885,-29.159583333333334,171497.41073759488
13,238.25673013225742,-30.548611111111114,172080.3291307536
13,257.25678466512807,-29.159583333333334,171505.1133806568
13,254.70088577508125,-29.159583333333334,171579.77412334402
13,258.37243723223344,-29.159583333333334,171472.88765631433
13,256.0084025989205,-29.159583333333334,171541.90004234825
13,253.18178941250832,-30.548611111111114,171625.04459501858
13,244.07523191576814,-30.548611111111114,171903.38130684398
13,251.35537989603085,-30.548611111111114,171681.0314606086
13,254.2669537156528,-29.159583333333334,171593.21843423403
13,247.4046006858821,-30.548611111111114,171802.0241182612
13,255.3370824766318,-29.159583333333334,171562.2264840275
13,260.42321832252776,-29.159583333333334,171414.01731297365
13,247.14268064277556,-30.548611111111114,171810.50102298323
13,246.57068634614419,-30.548611111111114,171828.05873402115
13,251.97361633726385,-30.548611111111114,171663.24077568122
13,255.33391650412295,-29.159583333333334,171563.16059558032
13,262.7559658094582,-26.381527777777773,171349.69134063463
13,245.3966797885302,-30.548611111111114,171864.83550556088
13,236.03783749942883,-30.548611111111114,172151.20988255774
13,259.00548913867783,-29.159583333333334,171457.21877765574
13,254.49042740772407,-29.159583333333337,171588.88037682517
54,287.92395260572334,-80.22973982594833,107753.0618051037
54,296.6152704204634,-79.84208766567279,107083.83797218764
54,287.8141103619795,-79.221844209232,107791.33504353532
54,291.10122842449346,-79.3195325536214,107531.733284597
54,287.8141103619795,-79.35395606545386,107792.59659085162
54,296.6152704204634,-78.88846335139503,107100.33932127933
54,289.8004338915681,-79.26060942525952,107645.47793633105
54,289.53305838560664,-78.1364181604605,107691.51914398184
54,287.92395260572334,-79.06678334512178,107840.11168468482
54,283.5230294228766,-80.22973982594833,108229.2669006501
54,291.10122842449346,-79.3924111597532,107634.70388793471
54,300.0,-73.7637017925526,106955.70537797589
54,291.10122842449346,-78.4853051047085,107662.09020296985
54,300.0,-74.50799394028161,106970.00632157894
54,291.10122842449346,-79.06678334512178,107725.21105294544
54,292.1786196705818,-79.06678334512178,107649.1242609797
54,288.9177838962015,-78.82256248414818,107910.46294518476
54,284.6267029570987,-79.2970487283254,108259.42338355373
54,285.50935295246524,-80.18322156671529,108198.79591766144
54,287.4422025443303,-79.55910158867168,108053.72350892068
54,290.31068325532505,-79.55677567571003,107826.13205804107
54,290.0308388972463,-79.221844209232,107853.57471425043
54,298.54427373790304,-78.34264910972708,107186.68375678106
54,283.49584672642976,-79.6094963695075,108379.34846552348
54,298.89752399795844,-78.49693466951676,107164.79889680352
54,295.8376455507449,-78.59747768441446,107405.06546980445
54,293.85132202115625,-78.78661317341286,107561.9015250024
54,289.8004338915681,-79.1673806313219,107882.16580065143
54,289.80043389156805,-79.27616202992976,107882.86536799144
54,294.6289468908748,-78.78972059312962,107502.15070122776
54,298.01487400259185,-78.48724026429258,107235.92625430017
54,290.31068325532505,-79.08913691929163,107844.72476220048
54,294.6294062220604,-78.80518074275945,107504.34012569259
54,294.88524785773984,-78.90146326658972,107484.56697876113
54,298.107938813169,-78.7791537379535,107230.88607610419
54,296.34681093369716,-78.74087432761323,107370.45637105136
54,289.0721765678872,-78.8752056475136,107945.09404538691
54,283.49584672642976,-79.47513613075598,108387.39277527454
54,289.8004338915681,-78.97544241720465,107888.17354546962
54,287.92395260572334,-79.20481620043972,108038.5687373694
54,294.8852478577399,-78.82875887133889,107488.22329919868
54,285.50935295246524,-79.29057028542289,108230.6407662156
54,289.5330583856065,-79.08748552108912,107912.05541428004
54,298.01487400259185,-78.81391815109575,107242.66918572015
54,300.0,-74.42084142338933,107087.4237725992
54,287.9239526057233,-79.19208678892231,108040.40227091382
54,287.92395260572334,-79.19188141080781,108040.54536602914
54,286.51079171103754,-79.335853252282,108153.571299556
54,291.10122842449346,-79.11268632284603,107790.35194196505
54,296.61527042046333,-78.91346319427204,107354.7630699532
54,285.5093529524652,-79.3423826326784,108233.78543895646
54,285.9376290761347,-79.3123300540139,108199.86413204146
54,295.8376455507449,-78.9222824747444,107417.01282708194
54,296.5579502083144,-78.82122996861246,107360.92235698551
54,295.837645550745,-78.83111447845603,107418.03339404182
54,285.50935295246524,-79.17555284280834,108234.48397212019
54,294.6289468908748,-78.7982356441866,107513.94572094516
54,292.95624454030025,-78.84026500769933,107646.10943919118
54,289.8004338915681,-79.14312903464464,107895.56090165896
54,289.11536422609043,-79.21510131002572,107950.22028801929
54,291.10122842449346,-79.10965185926584,107793.17899671331
54,283.4958467264297,-79.38370650802469,108395.87591566605
54,296.34681093369716,-78.83768681071176,107379.64100344178
54,299.36221524949065,-78.75583397953915,107142.37461473566
54,293.85178135234196,-78.89311564250092,107576.82707783388
54,298.544273737903,-78.64696555302126,107207.17501329504
54,289.8004338915681,-79.01583046147081,107896.74706232562
54,287.81456969316497,-79.16979031591548,108053.96745225077
54,285.5093529524652,-79.29157290897042,108236.85376125138
54,298.544273737903,-78.72349634645089,107207.74234190004
54,291.10122842449346,-78.87826980524956,107794.43271271315
54,295.8376455507449,-78.80579094602548,107421.04709237887
54,285.260967304578,-79.22451311682522,108256.91784373077
54,293.4414791295221,-78.86992520484733,107610.38268719749
54,296.61527042046345,-78.75622729142097,107360.60268123247
54,300.0,-78.72977879242097,107094.12785164265
54,296.6152704204634,-78.76556420382292,107360.74680205542
54,285.9380884073203,-79.14769642992752,108203.6712619802
54,289.80043389156816,-79.07512135543709,107898.82625526344
54,291.70354124782085,-79.0267419781825,107748.61252315567
54,300.0,-74.51566554552127,107094.37216140659
54,298.544273737903,-78.77330619894185,107209.10717227217
54,292.8072147820429,-78.95722714614111,107661.79003215332
54,291.70400057900656,-78.95306151355724,107748.90816112311
54,300.0,-78.75736032115502,107094.67847704166
54,287.8141103619796,-79.19748941954956,108056.57647538214
54,298.5442737379031,-78.69917388695848,107209.71459558327
54,300.0,-78.63954189785636,107095.44017228915
54,285.5093529524652,-79.26439159232658,108239.51096556768
54,284.2649267255602,-79.26993307995767,108338.26429688655
54,300.0,-78.65422352565292,107095.52518450892
54,297.8160164142221,-78.75164035846936,107267.46144131021
54,287.92395260572334,-79.14456540219413,108048.52110075827
54,295.8376455507449,-78.81464550284409,107423.37733694055
54,287.44220254433026,-79.16959501675694,108086.82163598499
54,285.9376290761347,-79.26051088408025,108206.12408896138
54,291.10122842449346,-79.06357315881725,107797.36434238381
54,293.85178135234196,-78.89998569161571,107580.24477581694
54,289.80043389156816,-79.06567729597799,107900.28483591686
54,290.31068325532505,-79.07907579512403,107860.04605242447
63,300.0,0.010000000000000002,91429.76232071065
63,300.0,0.010000000000000002,91449.13683368362
63,0.0,-843.4281883541292,211574.2373678345
63,142.42667950400346,-363.78321295499063,109915.15035410665
63,193.19065364090648,-88.86397382171471,99698.8632974922
63,286.0276699514817,-38.18812789017369,91794.00495088959
63,295.05973145717707,-19.15856559437048,91565.10236488815
63,300.0,0.010000000000000002,91492.37941146428
63,298.8561739061977,-16.65833333333333,91528.37465495124
63,300.0,0.010000000000000002,91552.88249430324
63,297.38653680444446,-16.65833333333333,91597.2842688415
63,300.0,0.010000000000000002,91574.37130257842
63,298.76274523730314,-16.65833333333333,91604.98934265185
63,300.0,0.010000000000000002,91596.19767598304
63,299.29093477133614,-16.65833333333333,91657.44861059057
63,300.0,0.010000000000000002,91654.73583392301
63,299.4541104929546,-16.65833333333333,91667.13896617896
63,300.0,0.010000000000000002,91669.8527788687
63,299.29162551377203,-16.65833333333333,91690.67579493101
63,300.0,0.010000000000000002,91679.64423692254
63,299.95387779374386,-16.65833333333333,91680.50852679802
63,300.0,0.010000000000000002,91687.50739133151
63,299.5340155812793,-16.65833333333333,91697.49306129036
63,300.0,0.010000000000000002,91690.9965599588
63,299.9240462487567,-16.65833333333333,91692.7266079192
63,300.0,0.010000000000000002,91691.57250345565
63,299.9933311603291,-16.65833333333333,91691.81885996077
63,300.0,0.010000000000000002,91691.79012524559
63,299.9950590717525,-16.65833333333333,91692.07595082454
63,300.0,0.010000000000000002,91693.75211721439
63,299.8945021086147,-16.65833333333333,91695.66742976794
63,300.0,0.010000000000000002,91694.17987482206
63,299.98380977333596,-16.65833333333333,91694.7547118999
63,300.0,0.010000000000000002,91694.64684601338
63,299.9902907925618,-16.65833333333333,91695.39345663105
63,300.0,0.010000000000000002,91695.51978852293
63,299.98271746190613,-16.65833333333333,91696.26222363923
63,300.0,0.010000000000000002,91697.63046539178
63,299.9006415338695,-16.65833333333333,91699.51816861796
63,300.0,0.010000000000000002,91697.95341508563
63,299.99457696734515,-16.65833333333333,91698.1577229675
63,300.0,0.010000000000000002,91698.21913225418
63,299.9908960320581,-16.65833333333333,91699.00655456136
63,300.0,0.010000000000000002,91698.9199595008
63,299.9960966780081,-16.65833333333333,91699.11637439462
63,300.0,0.010000000000000002,91699.0640927783
63,299.9992356030881,-16.65833333333333,91699.44659371674
63,300.0,0.010000000000000002,91699.53526346602
63,299.9939164086883,-16.65833333333333,91699.76512710244
63,300.0,0.010000000000000002,91699.87243687315
63,299.98748211602947,-16.65833333333333,91700.178148303
63,300.0,0.010000000000000002,91700.0497905749
63,299.9951903196251,-16.65833333333333,91700.47885789789
63,300.0,0.010000000000000002,91700.69091558593
63,299.9824710160811,-16.65833333333333,91701.05711150236
63,300.0,0.010000000000000002,91700.91437257499
63,299.99104501171433,-16.65833333333333,91701.13370706092
63,300.0,0.010000000000000002,91701.3442703675
63,299.9784178490287,-16.65833333333333,91701.83125890594
63,300.0,0.010000000000000002,91701.55205652173
63,299.99518126502977,-16.65833333333333,91702.01627886873
63,300.0,0.010000000000000002,91701.97700674129
63,299.9975402480184,-16.65833333333333,91702.20982797751
63,300.0,0.010000000000000002,91702.35620597894
63,299.98875992181667,-16.65833333333333,91702.58671952167
63,300.0,0.010000000000000002,91702.85743356597
63,299.9725254466535,-16.65833333333333,91703.50937730308
63,300.0,0.010000000000000002,91703.1171950097
63,299.9960705144811,-16.65833333333333,91703.25143006185
63,300.0,0.010000000000000002,91703.2338899415
63,299.99712517392726,-16.65833333333333,91703.41151484485
63,300.0,0.010000000000000002,91703.46281181664
63,299.99404938809334,-16.65833333333333,91703.58302299547
63,300.0,0.010000000000000002,91703.70222300678
63,299.98690167255324,-16.65833333333333,91703.93022219521
63,300.0,0.010000000000000002,91703.79366176511
63,299.99510233728887,-16.65833333333333,91703.90955652669
63,300.0,-16.65833333333333,91703.98022377085
63,300.0,0.010000000000000002,91704.23630155744
63,299.9846368691178,-16.65833333333333,91704.53410311988
63,300.0,0.010000000000000002,91704.29405800176
63,299.9990473530348,-16.65833333333333,91704.37782810771
63,300.0,0.010000000000000002,91704.38453245435
63,299.9986457039895,-16.65833333333333,91704.45984148009
63,300.0,0.010000000000000002,91704.54033472048
63,299.99381740497296,-16.65833333333333,91704.67584992087
63,300.0,0.010000000000000002,91704.57958009056
63,299.99959672641614,-16.65833333333333,91704.6789151071
63,300.0,0.010000000000000002,91704.73736053542
63,299.99609059329373,-16.65833333333333,91704.8314556356
63,300.0,0.010000000000000002,91704.81899078126
63,299.9968407551823,-16.65833333333333,91704.88244601164
63,300.0,0.010000000000000002,91704.84210117155
63,299.99926309889975,-16.65833333333333,91704.87732308559
63,300.0,0.010000000000000002,91704.88260834932
63,299.9989464568803,-16.65833333333333,91705.03720587384
63,300.0,0.010000000000000002,91705.15287588269
63,299.99200758236253,-16.65833333333333,91705.32165773843
63,300.0,0.010000000000000002,91705.19785482822
63,299.99943980920335,-16.65833333333333,91705.22586450567
86,297.59791315429453,-16.65833333333333,53715.423456512224
86,291.69870786811595,-16.65833333333333,53822.37664394358
86,252.68338117486246,-21.488418542315152,54509.69573205479
86,283.8583045666378,-16.65833333333333,53972.085632588234
86,300.0,0.010000000000000002,53703.19188949415
86,299.99999999999955,0.010000000000000002,53703.191889494155
86,299.9999999999991,0.010000000000000002,53703.191889494155
86,299.99999999999915,0.010000000000000002,53797.939906892505
86,300.0,0.010000000000000002,53800.002304992784
86,294.191955874494,-16.65833333333333,53903.169090030235
86,300.0,0.010000000000000002,53807.56467703995
86,299.93113156281754,-16.65833333333333,53809.5062797115
86,300.0,0.010000000000000002,53851.614840734954
86,294.6442380962262,-16.65833333333333,53960.132526529706
86,300.0,0.010000000000000002,53874.94956765252
86,294.8483699423011,-16.65833333333333,53968.03800754572
86,300.0,0.010000000000000002,53885.472018136235
86,269.9565944518525,-16.65833333333333,54386.1611875281
86,300.0,0.010000000000000002,53886.14435047599
86,299.97262911484177,-16.65833333333333,53887.15970589529
86,300.0,0.010000000000000002,53886.92610297384
86,299.98666030954035,-16.65833333333333,53887.19872536087
86,296.6353047429207,-16.65833333333333,53943.76748871665
86,293.5754276804909,-16.65833333333333,53994.888203800794
86,300.0,0.010000000000000002,53888.483379246514
86,294.56927123516016,-16.65833333333333,53979.381045118345
86,298.94452814801855,-16.65833333333333,53906.61703595823
86,289.5788437882911,-16.65833333333333,54062.74992542944
86,285.1005006746549,-16.65833333333333,54137.94968842471
86,299.2862259836222,-16.65833333333333,53901.72531554127
86,300.0,0.010000000000000002,53889.89520733132
86,287.28189661666187,-16.65833333333333,54102.25078570611
86,281.281265174124,-16.65833333333333,54202.54240102203
86,300.0,0.010000000000000002,53890.91763875935
86,279.0886764792735,-16.65833333333333,54239.3414983821
86,300.0,0.010000000000000002,53891.02386178665
86,299.9981905177093,-16.65833333333333,53891.073593052075
86,283.3120158794331,-16.65833333333333,54169.13036150471
86,300.0,0.010000000000000002,53891.740216728365
86,292.97356519826303,-16.65833333333333,54008.85636731294
86,293.02871328948277,-16.65833333333333,54007.94735120049
86,300.0,0.010000000000000002,53891.890747724865
86,299.9955955818175,-16.65833333333333,53892.32108834058
86,272.3682311017361,-16.65833333333333,54352.588549057626
86,297.8773544561449,-16.65833333333333,53927.86175817433
86,290.2381334908389,-16.65833333333333,54055.17923117191
86,295.60998279184247,-16.65833333333333,53965.83508932305
86,288.17909553107285,-16.65833333333333,54089.639663979964
86,300.0,0.010000000000000002,53892.74250818805
86,299.9988354472775,-16.65833333333333,53892.837342006605
86,300.0,0.010000000000000002,53892.82411351807
86,283.44415948192034,-16.65833333333333,54168.793925335536
86,300.0,0.010000000000000002,53894.216713328526
86,282.12094665929106,-16.65833333333333,54192.06119442838
86,289.0954264881,-16.65833333333333,54075.87798461348
86,295.4309869346988,-16.65833333333333,53970.443412804554
86,297.65977337170244,-16.65833333333333,53933.337579016836
86,300.0,0.010000000000000002,53894.35330376711
86,286.3704883034818,-16.65833333333333,54121.497863986435
86,290.76678933544554,-16.65833333333333,54048.28369623506
86,289.2050494404033,-16.65833333333333,54074.383900206376
86,300.0,0.010000000000000002,53894.5765457599
86,299.9988882936423,-16.65833333333333,53894.595794265726
86,300.0,0.010000000000000002,53894.58043597152
86,292.812859222435,-16.65833333333333,54014.373557537874
86,300.0,0.010000000000000002,53894.66863799802
86,290.60065904498583,-16.65833333333333,54051.25566020753
86,294.35149722205904,-16.65833333333333,53988.77367414728
86,280.9274450802601,-16.65833333333333,54212.430796025605
86,295.61180308262936,-16.65833333333333,53967.9094177427
86,300.0,0.010000000000000002,53894.82962882052
86,299.99878463795534,-16.65833333333333,53894.85717592105
86,279.361259521741,-16.65833333333333,54238.68983769286
86,269.68730851608166,-16.65833333333333,54399.84723501233
86,300.0,0.010000000000000002,53894.89852396607
86,299.29106333628505,-16.65833333333333,53906.709478713965
86,292.94259619399634,-16.65833333333333,54012.5070856873
86,289.7417711268995,-16.65833333333333,54065.859370972954
86,300.0,0.010000000000000002,53894.98129996443
86,277.421248510951,-16.65833333333333,54271.115043931255
86,298.5268801068449,-16.65833333333333,53919.55485159062
86,292.81883190593913,-16.65833333333333,54014.65199666622
86,278.56855282587344,-16.65833333333333,54252.03817382358
86,299.97476657767464,-16.65833333333333,53895.453185003695
86,300.0,0.010000000000000002,53895.172602512255
86,299.991614982374,-16.65833333333333,53895.343401178354
86,295.5378669603916,-16.65833333333333,53969.585005015884
86,292.80728691300965,-16.65833333333333,54015.08865807218
86,292.18490705158797,-16.65833333333333,54025.51190920417
86,300.0,0.010000000000000002,53895.34188343297
86,299.9990162427099,-16.65833333333333,53895.396338478386
86,295.7831398269867,-16.65833333333333,53965.652569451566
86,300.0,0.010000000000000002,53895.45810610525
86,297.158582074446,-16.65833333333333,53942.87153361453
86,291.4103497395278,-16.65833333333333,54038.62984510316
86,300.0,0.010000000000000002,53895.55684996729
86,278.1149524844618,-16.65833333333333,54260.17733426176
86,280.351302547896,-16.65833333333333,54222.930331898075
86,292.7294914293849,-16.65833333333333,54016.732584362915
86,287.23204814331086,-16.65833333333333,54108.37017019173
104,257.63434648034564,-72.08904446016233,27908.06338043491
104,262.2107523921161,-70.05433580130818,27592.94407586789
104,145.61165259023463,-603.1654333490512,59858.563229205116
104,204.57833203473837,-72.08904446016236,31737.619008777365
104,225.17344525480598,-72.0166992634031,30253.15181855432
104,239.34767676148613,-72.08904446016236,29238.17755068347
104,246.71312385408498,-71.90818146826417,28710.284410631964
104,262.1261777545708,-70.461277533079,27622.88068839597
104,258.44241243478723,-70.461277533079,27882.49686558211
104,253.44455145081184,-70.461277533079,28235.026101800762
104,260.19435059622333,-70.55952409657925,27760.323753632016
104,258.77823559738744,-70.63767477209082,27864.49657959185
104,261.21042334636445,-70.52603094993144,27693.31487672688
104,257.3044872816246,-70.5907843667839,27969.66437428977
104,259.4562881161792,-70.66000353652264,27818.43760390555
104,256.5428843169012,-70.75425325118957,28024.42901948643
104,253.9818279419449,-70.6979624360568,28206.533862112836
104,256.5435522286531,-70.77276379690359,28026.051070266192
104,255.9468703076498,-70.84008502166567,28068.42321438132
104,254.14920322904032,-70.72096106342164,28196.460509113054
104,256.68851243263,-70.76199016806525,28016.99216430942
104,263.7835515476552,-70.28186591086892,27517.173100973665
104,263.3653024504436,-70.26478440607855,27546.70564253064
104,262.75279469087525,-70.2717621449635,27589.97679847111
104,256.1130690091441,-70.62187717125524,28058.165819999096
104,253.32699043004783,-70.670464562659,28254.99309087232
104,266.9340708220235,-69.94291526679314,27297.15413729048
104,251.2036145903112,-70.94916103591542,28405.90854460046
104,260.0601085002022,-70.39406795213905,27780.250969813762
104,258.64733367917904,-70.37039946184129,27879.988309864868
104,252.10365392874363,-70.83215831029237,28342.663184014244
104,260.52790035092687,-70.31614056427186,27747.915585778963
104,254.5824980162763,-70.63923778560103,28167.506846535096
104,256.6101792570531,-70.70823366769551,28024.731166465197
104,266.02364408680967,-70.1471118175226,27362.368982141987
104,248.86022654562817,-70.8060336559071,28573.27038766576
104,258.6170298661577,-70.51812656732255,27883.22856885181
104,258.23416395800587,-70.4935091045364,27910.51335518577
104,255.44878819382353,-70.61570326788981,28107.186714415504
104,261.3514672850568,-70.39685904769306,27690.92952942578
104,261.1921811662475,-70.41644695629093,27702.27281949798
104,258.808997102681,-70.48328811261771,27870.188534645156
104,263.06429610520604,-70.34170699954637,27570.716559768578
104,261.839678940272,-70.36376781880507,27656.88768510186
104,254.09675867159802,-70.65113901704325,28202.792317230964
104,261.49555544308834,-70.3878828843915,27681.121634534713
104,254.87369806977128,-70.70381257233801,28148.134052348498
104,255.4487881938235,-70.66699243978985,28107.530337576944
104,260.72395619173494,-70.4255905853258,27735.450543073435
104,252.33336148603232,-70.79798413632962,28327.91921920637
104,255.2502457915311,-70.672116891227,28121.57494828513
104,263.91779364367625,-70.09366233766374,27511.25923454324
104,259.45533614025766,-70.47379838773514,27824.85471249297
104,263.7835515476552,-70.15738304916133,27520.78213512504
104,261.162410812332,-70.32701467255043,27704.888580461877
104,255.66337453016362,-70.64509908626488,28092.42997830549
104,258.00515385136094,-70.50643745914297,27927.170060766028
104,257.17525442863115,-70.55204396049457,27985.726518979005
104,243.87364128032928,-71.29804798016279,28929.166980703143
104,256.1215662720094,-70.64806881193407,28060.130104606662
104,259.7531056499416,-70.40217329362792,27804.076690086527
104,264.5694724196101,-70.12958931963459,27465.70848279676
104,258.47006351762536,-70.46348249856669,27894.476062291596
104,255.18635144876453,-70.6855476430324,28126.26568585467
104,255.07142071911147,-70.67328915135928,28134.39914928287
104,259.182010155332,-70.43304281045491,27844.342097595087
104,260.7086061746155,-70.35188891612741,27736.892413412086
104,255.98504898214924,-70.6440775452914,28069.85143826152
104,262.8323269912473,-70.19741852378762,27587.65706835333
104,262.8677254205283,-70.21561646679966,27585.190803387475
104,257.8885013901491,-70.53031807270182,27935.52252625853
104,261.54647157679545,-70.29373923135573,27678.00325579306
104,252.71261234623248,-70.78060119321881,28301.26660664042
104,255.40139485714994,-70.678469424707,28111.11060744628
104,257.45700538577654,-70.55098334418389,27965.981598875514
104,251.6571373126866,-70.80123297155394,28376.030330168367
104,253.36929850304773,-70.75298051161678,28254.844945540084
104,256.6167511821273,-70.59861618090848,28025.292759629527
104,255.59046642664924,-70.67488007582537,28097.784069701585
104,258.1868376735783,-70.50301557599357,27914.522293240767
104,259.49947845807964,-70.41111596378312,27822.04154466956
104,257.17525442863115,-70.56851142426319,27985.89132511778
104,259.09835504024613,-70.4312844202561,27850.298604085532
104,252.4236843292599,-70.77812270036696,28321.7730009682
104,253.0536682816795,-70.80058543738575,28277.23406406289
104,255.9497577027185,-70.6306970332063,28072.417624269878
104,263.17502513583736,-70.21001752911832,27563.62831987154
104,261.0487599228624,-70.30930796235586,27713.049515947598
104,264.25991537420754,-70.17428034164534,27487.512223228146
104,251.91215463022544,-70.84629241817791,28358.078685646327
104,256.61662391028904,-70.59629957159876,28025.326827429955
104,258.55696220076373,-70.4669490392449,27888.471513624452
104,252.43430093390594,-70.81504889454669,28321.098880879872
104,250.405033946893,-70.87137320282594,28464.89305220165
104,251.26696650336862,-70.8664273815045,28403.80893606816
104,250.9468383545762,-70.86760522382811,28426.496116135873
104,257.961164203013,-70.51089204764672,27930.47388512613
104,264.5694724196101,-70.12735086100065,27465.826404466083
104,262.3914685527975,-70.2423105046781,27618.694034153064
104,255.0489284307433,-70.68714973188096,28136.093114100404
91,281.38319441120586,-72.08904446016233,48333.030877406054
91,283.0427981094914,-72.08904446016233,48213.391632614104
91,277.0563530055249,-72.08904446016233,48644.94873987227
91,274.9418545317368,-72.08904446016233,48797.38091436014
91,275.758978964099,-72.08904446016233,48738.47519482611
91,290.4955941600392,-72.08904446016233,47676.126686773656
91,282.3867453391334,-72.08904446016233,48260.68584994468
91,283.1921949726407,-76.275687791138,48340.2949623389
91,279.84745099634404,-75.94075632465996,48603.11936645489
91,278.45570866366876,-76.04309649497267,48714.969160918365
91,280.4044306103621,-75.92680084689006,48568.869797523344
91,274.1841936346783,-76.04309649497267,49043.25676786892
91,285.8675875188437,-75.92680084689006,48157.0944680734
91,275.88051297040874,-75.9686672801998,48915.63919143657
91,277.8522953692511,-75.7346804362575,48766.848300739875
91,279.7924151132507,-75.71979459330288,48623.01035864082
91,280.4044306103621,-75.8014341382569,48577.07451687561
91,290.15740261899816,-75.66164676926155,47839.810867340144
91,280.72701955933996,-75.69420955072472,48553.752630546194
91,274.25298605118314,-75.85469754507878,49045.23462866741
91,271.91530796179825,-75.98280883100662,49223.3386204931
91,278.3851321586611,-75.9097881891233,48732.02221676661
91,269.8652457452538,-76.01116077964396,49379.257011443944
91,284.0215606518824,-75.79745217526656,48305.16224522481
91,283.8852727900724,-75.45471494488919,48316.91842631131
91,267.24102348716167,-76.07082882039707,49579.20560801272
91,262.73095671349074,-76.0242565999833,49922.67496213839
91,285.7454813204072,-75.41300667366086,48177.47890945229
91,276.16893358624077,-75.74814747230545,48902.187225383794
91,290.15740261899816,-75.45055249105305,47844.79986750336
91,286.94483131223257,-75.49157694387067,48087.28230229702
91,281.92790567654737,-75.65772807110376,48466.522006062194
91,281.68604743364887,-75.67454535218171,48484.87588273839
91,271.98167515551194,-75.83716946499977,49220.41962936301
91,284.81728388602494,-75.52813936526269,48249.01156671869
91,278.5430681704861,-75.7124186581189,48723.23100166637
91,278.47427575398115,-75.65245662196749,48728.633457467986
91,280.72701955933996,-75.66240966871298,48558.87936450535
91,279.17342376264986,-75.73060543674866,48676.55180026105
91,269.5123343828328,-75.9159993070961,49409.411038712846
91,275.758978964099,-75.82843101000282,48935.38505046017
91,282.5960175595349,-75.65862912978513,48417.77416987519
91,265.6175505605187,-75.9761102016771,49705.488630751446
91,282.5960175595349,-75.61661895505434,48417.92308959688
91,277.04587633644223,-75.77798242304713,48838.31434919492
91,274.716203673416,-75.80828255638119,49014.928839742526
91,280.72701955933996,-75.69655221025967,48559.540415545816
91,274.18661885746945,-75.84608329383401,49055.228201931095
91,282.5708824097752,-75.64073681173633,48420.10207721972
91,286.94483131223257,-75.57223867501561,48089.47031595889
91,272.8274429588357,-75.87028023155666,49158.38595413402
91,290.4955941600392,-75.51520728919586,47821.3286107039
91,268.24219616401933,-75.94680928055115,49506.53014104393
91,273.0600267087059,-75.88390263859041,49140.766595311914
91,271.91530796179825,-75.93758750084092,49227.77409815116
91,279.847450996344,-75.70405746620438,48626.26862848076
91,285.93750818694,-75.5861122806493,48165.78399717236
91,275.06399678488515,-75.85970011867661,48989.061787206236
91,267.24102348716156,-76.00878648769277,49582.979994510766
91,279.280908983532,-75.70819573054574,48669.61863222509
91,275.5083965445488,-75.81146719640827,48955.48265882973
91,274.1866188574694,-75.83840638551274,49055.76695171149
91,274.25298605118303,-75.83158355243103,49050.74016153492
